id,carat,cut,color,clarity,depth,table,x,y,z,price
74099,0.98,Very Good,I,SI2,63.7,60.0,6.26,6.22,3.98,2822
93163,1.14,Premium,G,SI1,63.0,57.0,6.72,6.67,4.24,5956
99609,0.32,Ideal,F,VVS1,60.5,56.0,4.44,4.42,2.68,896
162827,1.01,Premium,D,VS1,60.6,60.0,6.55,6.49,3.96,7672
12808,0.74,Ideal,D,VS2,60.6,57.0,5.85,5.88,3.56,3010
111327,0.32,Ideal,F,VS2,62.2,56.0,4.41,4.37,2.73,828
119824,0.33,Very Good,H,VS1,61.9,56.0,4.37,4.43,2.72,579
1349,1.01,Very Good,G,SI1,63.5,60.0,6.36,6.31,4.02,4631
74294,1.01,Ideal,H,VS2,62.3,54.0,6.44,6.39,4.0,5373
117331,0.59,Ideal,G,VS1,62.0,56.0,5.39,5.36,3.33,1993
111832,0.61,Premium,E,VS2,62.1,58.0,5.43,5.38,3.36,1970
127711,0.9,Premium,G,SI2,63.0,59.0,6.15,6.11,3.86,3656
122631,0.9,Very Good,H,SI2,60.7,56.0,6.2,6.25,3.79,3694
16072,1.07,Very Good,F,SI1,62.8,56.0,6.53,6.58,4.1,5622
17657,0.56,Ideal,H,SI1,61.6,56.0,5.32,5.35,3.28,1323
104992,0.37,Ideal,I,VS2,61.8,55.0,4.58,4.63,2.85,586
9841,2.08,Ideal,F,SI2,62.0,57.0,8.15,8.2,5.06,18398
37980,0.7,Ideal,D,VS1,61.5,55.0,5.73,5.76,3.53,3471
146061,0.73,Premium,F,SI1,60.3,60.0,5.87,5.91,3.55,2683
153781,0.96,Premium,E,SI2,62.0,58.0,6.32,6.26,3.9,4326
181954,1.02,Premium,D,VS1,62.2,58.0,6.43,6.39,3.99,8124
2147,0.54,Premium,G,VS2,61.3,58.0,5.21,5.15,3.17,1637
174242,1.03,Ideal,H,SI1,61.4,55.0,6.5,6.54,4.0,5211
105088,1.31,Very Good,G,SI2,62.8,58.0,6.91,6.97,4.36,7343
52589,0.41,Premium,G,SI1,62.3,58.0,4.73,4.76,2.96,719
142121,0.41,Ideal,G,VVS1,61.3,56.0,4.82,4.81,2.95,1153
138832,0.31,Very Good,H,VS1,63.1,57.0,4.34,4.31,2.73,698
124783,1.53,Ideal,J,SI1,62.6,58.0,7.4,7.32,4.61,7803
11508,0.7,Good,E,VVS2,63.4,57.0,5.61,5.64,3.57,3058
175902,1.01,Premium,D,SI1,62.4,58.0,6.36,6.41,3.99,5780
71011,1.05,Ideal,G,VVS2,62.9,57.0,6.49,6.46,4.07,8645
124258,1.01,Good,H,VS1,63.3,58.0,6.3,6.34,4.01,5436
75776,0.35,Premium,D,VS2,60.8,58.0,4.55,4.58,2.78,998
121826,1.05,Ideal,F,VS2,61.9,54.0,6.53,6.57,4.06,7409
74841,0.51,Premium,F,VS1,60.9,59.0,5.18,5.15,3.15,1802
77755,1.55,Ideal,H,VVS2,61.9,56.0,7.39,7.44,4.61,15335
41422,1.55,Premium,H,VS2,61.9,58.0,7.37,7.42,4.58,10752
50038,0.55,Premium,F,VS1,59.7,59.0,5.37,5.32,3.19,1968
59999,0.32,Ideal,H,SI1,62.5,57.0,4.4,4.38,2.75,591
54814,0.73,Ideal,G,SI1,62.5,55.0,5.73,5.79,3.6,2470
80378,1.01,Premium,E,VVS1,62.3,58.0,6.44,6.39,4.0,10995
13938,0.5,Ideal,E,VS2,61.2,57.0,5.12,5.16,3.15,1745
126900,0.93,Ideal,G,VS2,61.7,55.0,6.28,6.34,3.9,4624
108029,0.3,Ideal,F,VVS1,62.6,55.0,4.28,4.25,2.67,956
1949,0.9,Very Good,H,VVS2,63.0,56.0,6.11,6.14,3.86,4940
147594,1.2,Very Good,I,SI1,63.1,58.0,6.81,6.74,4.28,5426
160508,0.51,Ideal,E,VS2,61.8,56.0,5.13,5.15,3.18,1754
151690,2.18,Premium,I,VS2,61.2,62.0,8.45,8.37,0.0,15701
68032,0.34,Premium,E,SI1,62.8,58.0,4.47,4.44,2.79,765
43304,1.12,Ideal,G,VS1,61.7,56.0,6.63,6.67,4.11,8457
145305,0.76,Ideal,F,VVS1,61.1,56.0,5.87,5.89,3.6,3754
13351,0.55,Ideal,F,VS2,60.8,57.0,5.3,5.32,3.23,1746
20491,0.32,Premium,E,VS2,61.9,59.0,4.34,4.36,2.7,702
24854,0.75,Ideal,F,SI2,62.4,56.0,5.79,5.82,3.62,2654
83995,1.02,Fair,H,SI1,64.5,61.0,6.35,6.3,4.1,4415
130632,0.31,Ideal,G,VS1,62.8,56.0,4.36,4.31,2.72,828
61174,0.91,Premium,D,SI1,60.1,59.0,6.31,6.24,3.77,4620
101549,2.11,Ideal,G,SI2,61.8,54.2,8.23,8.27,5.09,18001
19940,1.2,Ideal,I,SI1,62.7,56.0,6.8,6.77,4.25,5865
9704,0.32,Very Good,G,VVS2,63.1,56.0,4.4,4.38,2.77,739
127360,1.7,Ideal,G,SI2,62.4,56.0,7.65,7.61,4.76,9302
6938,0.32,Ideal,H,SI1,61.7,55.0,4.4,4.38,2.71,492
40986,0.44,Ideal,E,VVS2,60.9,56.0,4.9,4.95,3.01,1432
133563,2.02,Ideal,I,SI1,62.1,57.0,8.13,8.06,5.03,16041
115678,2.01,Premium,G,SI2,60.0,60.0,8.17,8.12,4.88,14375
115410,1.22,Premium,D,SI1,62.3,58.0,6.87,6.83,4.27,7655
171026,2.0,Very Good,G,SI1,59.4,62.0,8.14,8.21,4.8,16198
145195,0.3,Very Good,D,SI2,60.1,61.0,4.34,4.4,2.63,447
152841,0.33,Ideal,G,VS2,61.4,56.0,4.44,4.48,2.74,579
88808,0.39,Ideal,F,VVS2,61.1,56.0,4.73,4.75,2.9,1031
148652,1.01,Fair,H,SI1,57.3,61.0,6.59,6.63,3.83,4191
70542,1.51,Ideal,G,SI2,62.8,55.0,7.37,7.31,4.62,11209
68550,0.32,Ideal,G,SI2,61.6,56.0,4.44,4.41,2.72,382
174771,1.29,Premium,H,VS2,61.0,59.0,6.97,7.01,4.26,6095
116749,0.9,Premium,G,SI1,61.3,58.0,6.24,6.19,3.8,3439
135574,0.5,Ideal,H,VS1,61.9,56.0,5.05,5.08,3.14,1628
160923,0.55,Ideal,F,SI2,60.8,56.0,5.32,5.29,3.22,1376
72313,0.4,Premium,F,VS1,61.3,57.0,4.69,4.72,2.89,1050
193046,0.41,Ideal,H,SI1,60.6,56.0,4.77,4.82,2.91,671
75469,0.9,Ideal,D,SI2,62.4,56.0,6.18,6.2,3.86,4241
60372,0.42,Ideal,F,VVS2,62.7,57.0,4.8,4.76,2.99,1238
136818,0.5,Very Good,G,VVS1,63.9,58.0,5.02,5.06,3.23,2001
68429,1.02,Premium,F,VS1,62.2,58.0,6.44,6.4,4.0,7632
20875,0.56,Ideal,I,VS2,61.9,56.0,5.27,5.31,3.28,1415
104386,0.54,Ideal,F,VS1,61.8,56.0,5.22,5.25,3.23,1902
111286,0.61,Ideal,F,VS1,62.4,57.0,5.41,5.45,3.38,2246
9196,0.36,Premium,H,VS2,61.6,60.0,4.53,4.56,2.8,568
43283,0.31,Ideal,H,VS2,62.6,57.0,4.3,4.34,2.72,558
42980,1.03,Ideal,D,SI1,62.2,55.0,6.49,6.46,4.03,5914
33407,0.71,Premium,E,SI1,62.5,60.0,5.64,5.65,3.53,2596
160959,0.77,Ideal,E,VS2,62.3,56.0,5.84,5.84,3.64,3273
178857,0.55,Good,D,SI1,62.1,62.0,5.21,5.17,3.23,1624
156408,1.25,Very Good,J,SI2,63.6,54.0,6.79,6.74,4.3,5335
180049,0.72,Premium,I,VS2,62.9,58.0,5.72,5.68,3.58,2360
109213,0.5,Premium,G,VVS2,59.9,62.0,5.13,5.17,3.09,1974
22442,1.01,Premium,D,SI1,62.3,58.0,6.48,6.44,4.01,5502
73271,0.32,Ideal,H,VS1,62.3,56.0,4.4,4.43,2.75,596
46311,0.72,Ideal,G,VS1,62.1,55.0,5.76,5.79,3.59,2583
60293,1.51,Good,H,SI2,63.6,60.0,7.24,7.27,4.62,7437
88576,0.7,Ideal,E,SI1,61.5,57.0,5.72,5.75,3.53,3064
138588,1.63,Ideal,G,VS2,61.8,57.0,7.56,7.49,4.65,16915
33177,1.21,Ideal,G,VS2,61.2,58.0,6.85,6.88,4.2,7416
9075,1.0,Very Good,G,SI1,62.8,56.0,6.3,6.38,3.98,4705
183946,0.3,Ideal,J,VS1,61.6,57.0,4.29,4.31,2.65,438
192019,2.01,Very Good,H,SI1,63.3,60.0,7.89,7.97,5.01,18578
45405,1.56,Ideal,F,SI2,61.6,55.0,7.45,7.4,4.58,9450
159229,0.32,Premium,G,SI1,62.1,58.0,4.37,4.35,2.71,641
87218,1.1,Premium,H,SI1,61.8,58.0,6.65,6.6,4.1,5113
13633,0.72,Ideal,F,VS1,61.4,56.0,5.74,5.78,3.54,3323
175063,0.7,Good,I,SI2,58.2,64.0,5.76,5.65,3.35,1890
166761,0.7,Ideal,G,SI2,62.7,54.0,5.72,5.7,3.58,2002
151292,0.72,Ideal,F,SI1,60.6,58.0,5.81,5.84,3.53,2602
123080,1.5,Good,H,VS2,60.2,61.0,7.4,7.32,4.41,11508
82365,0.91,Ideal,G,SI1,61.2,57.0,6.25,6.2,3.8,3537
181254,1.01,Premium,G,VS2,59.1,59.0,6.52,6.49,3.86,6169
101069,0.52,Ideal,G,VVS2,61.6,56.0,5.15,5.19,3.18,1911
84631,0.72,Very Good,G,VS1,62.6,57.0,5.69,5.74,3.58,2732
162755,0.7,Very Good,E,VVS2,63.1,58.0,5.6,5.65,3.55,2885
56900,2.25,Very Good,J,SI1,62.9,56.0,8.29,8.33,5.24,13659
36922,0.33,Premium,H,VVS2,61.6,58.0,4.41,4.45,2.73,666
135547,1.02,Premium,G,VS1,60.5,58.0,6.56,6.53,3.96,6504
42074,0.31,Ideal,G,VS2,62.1,57.0,4.34,4.31,2.69,544
22221,0.32,Ideal,D,VS2,60.8,56.0,4.42,4.39,2.68,972
186373,0.31,Ideal,I,VVS1,61.9,56.0,4.34,4.36,2.69,732
102175,2.04,Very Good,J,VS2,62.5,58.0,8.05,8.08,5.05,13512
101826,0.54,Ideal,E,SI2,61.5,56.0,5.22,5.26,3.23,1316
141125,1.22,Ideal,G,VS2,61.7,57.0,6.93,6.88,4.26,8540
141579,1.51,Ideal,E,SI2,62.5,56.0,7.27,7.3,4.55,9901
10573,0.53,Ideal,G,VVS2,61.4,54.0,5.21,5.25,3.21,1818
161630,1.01,Premium,I,SI2,62.9,60.0,6.21,6.3,3.96,3348
25307,1.21,Ideal,F,VS1,61.6,57.0,6.84,6.88,4.23,10052
176755,1.22,Ideal,H,SI1,59.5,57.0,6.92,6.97,4.13,6863
95293,0.3,Premium,G,VVS1,61.9,58.0,4.31,4.24,2.65,1013
188398,1.12,Ideal,H,SI1,62.1,57.0,6.65,6.69,4.15,5494
33673,0.38,Ideal,F,SI1,61.8,57.0,4.64,4.65,2.87,770
4736,1.3,Ideal,H,SI1,61.0,57.0,7.12,7.08,4.31,7487
180066,0.7,Ideal,G,SI1,62.1,56.0,5.65,5.68,3.52,2965
15806,1.2,Premium,F,VS2,61.6,58.0,6.85,6.8,4.21,8711
180987,1.5,Premium,G,VVS2,60.4,62.0,7.32,7.4,4.44,14267
135771,0.38,Very Good,G,VVS1,61.9,56.0,4.64,4.68,2.89,915
134945,0.7,Very Good,E,SI1,61.6,58.0,5.7,5.73,3.52,2565
5652,0.51,Ideal,F,VS2,61.7,56.0,5.15,5.13,3.17,1705
121164,0.3,Ideal,G,VVS1,62.0,54.0,4.32,4.34,2.68,789
27614,1.51,Premium,E,VS1,61.9,58.0,7.28,7.35,4.53,15776
103271,0.3,Ideal,G,VVS2,62.8,57.0,4.27,4.32,2.7,684
120895,0.9,Very Good,H,VS2,62.0,61.0,6.12,6.13,3.79,3804
26584,0.35,Premium,I,SI1,62.4,58.0,4.5,4.53,2.81,463
186355,1.0,Premium,H,VS2,61.6,59.0,6.35,6.39,3.93,4764
149948,0.7,Very Good,F,SI1,61.0,56.0,5.75,5.78,3.51,2742
67238,1.01,Fair,F,SI2,60.0,66.0,6.48,6.53,3.88,4816
34047,0.56,Premium,F,SI1,60.2,58.0,5.31,5.34,3.21,1723
57329,0.43,Ideal,H,VVS2,61.9,55.0,4.85,4.88,3.01,1100
5868,1.06,Ideal,G,SI2,61.2,57.0,6.53,6.56,4.01,4990
192423,0.33,Ideal,F,VS1,61.4,56.0,4.47,4.48,2.75,780
94980,2.04,Very Good,H,SI2,62.6,60.0,8.09,8.13,5.05,15959
184824,0.4,Premium,G,VS1,60.6,58.0,4.8,4.78,2.9,968
37510,1.59,Ideal,I,VS1,62.8,57.0,7.45,7.4,4.66,11863
13349,0.3,Very Good,G,VVS2,63.4,58.0,4.23,4.26,2.7,663
82505,0.71,Premium,F,VS1,61.3,59.0,5.75,5.72,3.52,3086
112613,0.25,Very Good,F,VVS2,62.1,59.0,4.0,4.04,2.5,597
103159,0.3,Good,G,SI2,63.3,58.0,4.24,4.28,2.69,394
120603,1.13,Ideal,H,SI2,62.4,57.0,6.63,6.66,4.14,4170
140886,1.5,Ideal,H,SI1,61.7,57.0,7.33,7.37,4.53,9898
63745,1.51,Very Good,F,SI2,63.2,56.0,7.26,7.23,4.58,8357
193227,1.01,Very Good,F,VS2,62.1,58.0,6.36,6.46,3.98,6663
51202,0.74,Ideal,E,SI1,62.1,57.0,5.79,5.82,3.61,2959
43857,1.23,Ideal,H,SI2,62.5,55.0,6.8,6.84,4.25,5546
21249,1.01,Good,G,VS2,63.6,59.0,6.34,6.29,4.02,5331
89639,0.72,Premium,E,VS2,61.8,58.0,5.77,5.72,3.55,2824
10038,0.4,Ideal,G,VS1,62.8,56.0,4.74,4.79,2.98,1085
125015,1.03,Ideal,E,I1,62.4,55.0,6.46,6.51,4.06,3528
165458,1.0,Very Good,D,SI2,59.0,57.0,6.42,6.47,3.8,3965
146300,0.33,Premium,F,VS2,62.0,58.0,4.44,4.47,2.76,854
158964,0.55,Ideal,G,VS1,61.3,56.0,5.28,5.32,3.25,1729
31390,1.32,Ideal,G,SI2,61.4,57.0,7.14,7.1,4.36,7418
168366,1.62,Ideal,G,SI2,61.1,56.0,7.53,7.58,4.63,11149
966,1.08,Premium,G,VS1,59.6,59.0,6.79,6.74,4.01,7972
107521,0.93,Ideal,F,SI2,61.5,57.0,6.21,6.26,3.84,4038
137964,1.16,Premium,H,SI2,62.8,58.0,6.7,6.64,4.19,3790
46926,0.9,Very Good,E,SI1,64.3,61.0,6.04,6.0,3.88,3391
77523,0.3,Ideal,G,IF,62.1,57.0,4.28,4.3,2.66,895
120883,2.01,Premium,J,SI2,62.7,59.0,8.08,7.99,5.03,12407
34096,0.71,Very Good,F,SI2,63.3,54.0,5.67,5.7,3.6,2365
43807,0.3,Premium,G,VVS1,58.0,60.0,4.47,4.44,2.58,1013
190884,0.72,Ideal,F,VS2,62.1,57.0,5.73,5.76,3.57,2724
175391,0.5,Ideal,G,VVS2,62.0,56.0,5.12,5.09,3.16,1904
83873,0.32,Ideal,G,VS2,60.8,57.0,4.41,4.44,2.69,559
193252,1.5,Very Good,H,VS2,60.5,59.0,7.42,7.46,4.49,10065
53438,0.91,Premium,I,SI1,62.8,59.0,6.19,6.16,3.89,3190
99380,0.92,Premium,D,SI1,62.3,56.0,6.22,6.24,3.88,4306
11110,0.25,Ideal,H,VVS1,61.8,54.0,4.07,4.09,2.52,504
24461,0.56,Ideal,E,VS2,61.3,57.0,5.27,5.32,3.25,1616
25621,1.03,Premium,E,SI2,60.5,59.0,6.61,6.53,3.97,3816
61092,0.3,Good,F,VVS2,63.5,57.0,4.25,4.29,2.71,686
137092,2.02,Premium,E,SI2,61.6,60.0,8.06,7.99,4.98,18179
50711,0.56,Ideal,D,VS2,62.7,57.0,5.24,5.23,3.28,2066
96696,0.31,Ideal,D,VS2,62.9,56.0,4.33,4.3,2.71,804
110181,0.26,Very Good,E,VVS2,60.8,57.0,4.12,4.13,2.52,480
177433,0.43,Premium,F,SI1,62.8,58.0,4.8,4.84,3.03,994
103470,2.28,Premium,H,SI2,63.0,56.0,8.41,8.28,5.27,16400
69874,0.7,Very Good,G,SI1,62.1,56.0,5.7,5.74,3.55,2106
10360,1.03,Very Good,F,SI2,63.1,57.0,6.42,6.35,4.02,4414
87640,0.7,Ideal,G,SI2,63.1,54.0,5.65,5.62,3.56,2378
75755,0.52,Ideal,D,VS2,61.6,55.0,5.2,5.24,3.21,1843
190480,0.28,Ideal,F,VVS2,61.4,56.0,4.21,4.25,2.6,604
42689,0.33,Ideal,H,IF,61.2,55.0,4.49,4.52,2.76,814
92504,1.12,Ideal,G,SI1,61.2,57.0,6.71,6.75,4.11,5127
110587,1.02,Very Good,E,VS2,63.5,57.0,6.34,6.39,4.04,8011
114268,0.42,Premium,E,SI1,62.7,57.0,4.83,4.8,3.02,992
64468,0.42,Premium,F,VS2,62.8,58.0,4.76,4.79,3.0,773
175387,0.31,Ideal,G,VS2,62.5,56.0,4.36,4.39,2.73,698
80110,0.67,Very Good,G,VS2,61.7,61.0,5.64,5.61,3.46,2081
37824,1.63,Ideal,G,VS1,62.7,56.0,7.58,7.52,4.73,13367
144895,0.74,Ideal,G,SI2,62.0,56.0,5.82,5.85,3.62,2170
106637,0.31,Very Good,E,VS2,61.3,56.0,4.36,4.41,2.69,542
163651,1.05,Ideal,G,SI1,61.2,59.0,6.57,6.54,4.01,5610
173360,1.02,Good,F,VS1,63.6,57.0,6.37,6.4,4.06,6784
6368,0.93,Premium,E,SI2,62.3,58.0,6.25,6.21,3.86,3705
9417,0.5,Ideal,E,VS2,62.6,57.0,5.05,5.08,3.17,1690
138430,0.3,Ideal,H,VVS1,62.1,57.0,4.27,4.3,2.66,665
118369,0.3,Ideal,I,SI1,61.9,56.0,4.31,4.34,2.68,374
150767,1.2,Ideal,H,SI1,61.3,57.0,6.83,6.84,4.19,6825
122945,0.51,Ideal,F,SI1,61.2,57.0,5.18,5.21,3.17,1312
93806,1.01,Very Good,H,SI1,63.0,59.0,6.34,6.39,4.02,4604
36586,0.4,Ideal,D,SI2,61.6,57.0,4.72,4.74,2.91,855
187398,0.7,Ideal,I,VS2,61.1,57.0,5.74,5.78,3.52,2415
115778,0.23,Ideal,D,VVS1,61.1,58.0,3.94,3.99,2.42,530
171630,0.42,Ideal,I,VVS2,62.2,54.0,4.78,4.79,2.98,843
29235,1.59,Premium,F,VS2,60.8,59.0,7.59,7.56,4.61,11901
144846,1.06,Premium,F,SI1,61.4,59.0,6.58,6.53,4.03,6048
86732,0.51,Premium,F,VVS2,62.7,59.0,5.12,5.07,3.19,2203
191826,0.32,Ideal,H,VVS1,61.9,57.0,4.37,4.38,2.71,730
15112,2.17,Ideal,I,VS2,61.6,57.0,8.29,8.35,5.13,18717
29835,0.52,Ideal,F,VS2,60.4,55.4,5.27,5.23,3.17,1620
170848,0.71,Ideal,E,VS2,61.1,57.0,5.78,5.81,3.54,3231
104590,1.24,Ideal,G,VVS1,61.2,56.0,6.94,6.9,4.23,9533
112272,1.5,Very Good,J,VS2,62.9,58.0,7.21,7.26,4.56,7504
134110,0.31,Premium,D,SI2,62.3,60.0,4.32,4.29,2.68,593
107836,0.41,Premium,E,SI2,62.5,59.0,4.75,4.77,2.97,705
59130,1.2,Ideal,H,SI2,60.1,56.0,6.93,6.98,4.18,5504
45972,1.01,Ideal,E,SI2,61.0,55.0,6.49,6.54,3.98,4338
8758,0.41,Very Good,J,VS1,63.3,58.0,4.72,4.7,2.98,810
127825,0.9,Good,H,VS2,59.8,61.0,6.27,6.32,3.75,4259
32319,0.9,Very Good,H,SI2,61.3,59.0,6.18,6.22,3.8,3114
5414,1.28,Premium,H,VS1,62.5,56.0,6.95,6.89,4.32,8426
125056,0.41,Ideal,F,VS1,62.3,56.0,4.71,4.73,2.94,1007
83084,0.36,Ideal,D,VVS2,61.5,55.0,4.59,4.62,2.83,1058
160109,1.0,Very Good,F,SI1,61.6,59.0,6.41,6.45,3.96,4687
146357,1.05,Premium,G,VS2,61.9,58.0,6.54,6.54,4.05,6001
99488,0.53,Ideal,D,VS2,61.7,56.0,5.22,5.2,3.21,1956
155298,0.25,Ideal,F,VVS1,61.8,56.0,4.01,4.02,2.5,740
53863,2.02,Very Good,G,SI2,63.2,59.0,7.99,8.04,5.05,15169
24090,0.36,Premium,D,SI2,63.0,59.0,4.57,4.53,2.86,689
69434,0.76,Ideal,E,SI2,61.9,57.0,5.85,5.87,3.62,2585
190558,0.72,Good,E,SI1,63.9,57.0,5.68,5.71,3.64,2396
185017,1.2,Ideal,G,VS1,61.9,57.0,6.82,6.83,4.23,8024
159570,0.73,Premium,I,SI1,60.5,59.0,5.85,5.79,3.52,1814
42504,0.55,Very Good,F,VS1,62.2,58.0,5.26,5.24,3.27,1871
102887,1.0,Premium,G,SI1,62.8,60.0,6.3,6.23,3.93,5273
102609,1.25,Premium,F,SI2,61.6,58.0,6.95,6.9,4.27,5731
157722,0.91,Premium,G,SI2,62.3,59.0,6.17,6.07,3.81,3261
163922,0.72,Ideal,J,VS2,62.3,57.0,5.73,5.74,3.57,2058
139339,1.21,Ideal,G,VS1,61.1,56.0,6.84,6.87,4.19,8932
38824,0.41,Premium,E,VS1,59.2,59.0,4.83,4.87,2.88,1155
33917,1.2,Very Good,F,VS1,62.3,56.0,6.82,6.86,4.26,9632
27528,1.01,Ideal,J,SI2,61.3,56.0,6.49,6.52,3.98,4071
162812,0.32,Ideal,I,VVS2,61.9,55.0,4.41,4.44,2.74,561
89692,0.54,Ideal,H,VS2,60.9,57.0,5.25,5.28,3.22,1274
175024,0.31,Ideal,D,VVS2,62.1,57.0,4.33,4.35,2.69,803
147446,2.06,Ideal,H,SI2,62.9,57.0,8.09,8.14,5.11,17605
39712,1.5,Very Good,D,SI1,60.4,58.0,7.39,7.31,4.45,11677
33772,0.3,Ideal,E,VS2,61.7,55.0,4.33,4.34,2.67,658
120497,0.4,Ideal,F,SI1,60.9,56.0,4.8,4.77,2.91,945
131385,1.01,Premium,F,VS2,59.1,60.0,6.59,6.55,3.89,6580
9404,2.02,Very Good,F,SI2,61.7,56.0,8.12,8.16,5.02,17658
73520,1.31,Premium,G,VS2,60.7,58.0,7.07,7.0,4.26,8213
105692,1.01,Premium,F,SI2,61.8,59.0,6.45,6.4,3.97,4836
147128,0.26,Very Good,F,VVS2,61.0,55.0,4.14,4.17,2.53,575
160765,0.36,Ideal,I,IF,61.8,57.0,4.58,4.61,2.84,852
165094,0.38,Ideal,E,VVS2,61.6,55.0,4.66,4.63,2.87,1131
8318,1.6,Premium,G,VS2,62.2,60.0,7.42,7.5,4.65,15451
64420,0.71,Fair,G,VS1,65.8,56.0,5.6,5.52,3.64,2155
24648,0.43,Very Good,D,VS2,61.5,55.0,4.89,4.92,3.02,1166
163494,0.7,Very Good,I,VS1,61.9,56.0,5.67,5.71,3.52,2438
17325,1.5,Ideal,J,VS1,61.1,55.0,7.34,7.32,4.48,8752
11490,1.7,Premium,F,SI2,61.9,62.0,7.65,7.58,4.71,10584
113248,1.28,Ideal,H,VS1,61.3,57.0,6.97,7.0,4.28,8911
63194,0.35,Very Good,F,VVS2,62.1,57.0,4.5,4.54,2.81,821
127924,1.11,Ideal,H,VS1,61.8,58.0,6.63,6.59,4.09,6595
95133,0.8,Ideal,G,SI1,62.4,56.0,5.9,5.85,3.66,2895
179988,0.52,Ideal,E,VS1,62.4,55.0,5.12,5.15,3.21,1700
105686,0.51,Premium,D,SI1,62.4,58.0,5.12,5.14,3.2,1687
45695,1.22,Premium,F,VS2,62.1,59.0,6.84,6.81,4.24,9199
93747,0.7,Ideal,I,SI1,60.9,57.0,5.73,5.78,3.5,2029
12646,0.71,Very Good,H,SI2,59.0,59.0,5.86,5.84,3.44,2394
76237,0.7,Ideal,H,VS1,62.5,57.0,5.7,5.67,3.56,2537
40773,1.07,Premium,G,VS2,62.7,59.0,6.49,6.42,4.05,5506
163898,0.41,Ideal,F,VS1,61.3,55.0,4.77,4.82,2.94,1076
168206,0.74,Good,E,SI2,63.6,59.0,5.75,5.74,3.64,2297
101665,0.33,Ideal,H,VS1,62.9,56.0,4.38,4.44,2.77,610
86046,0.4,Ideal,E,VS2,61.3,55.0,4.79,4.73,2.92,958
112475,0.5,Ideal,F,VS2,62.5,56.0,5.04,5.11,3.17,1432
83188,1.5,Very Good,G,SI1,63.1,61.0,7.29,7.22,4.57,10239
162561,1.23,Very Good,G,VS2,61.8,56.0,6.82,6.88,4.23,7413
39209,0.7,Very Good,F,VS2,60.7,60.0,5.74,5.71,3.47,2812
58593,0.3,Premium,H,VVS2,62.2,60.0,4.28,4.3,2.67,605
42805,0.51,Very Good,E,SI1,60.8,61.0,5.15,5.19,3.14,1415
16312,0.32,Ideal,E,SI2,61.9,54.0,4.4,4.43,2.74,421
63418,1.02,Very Good,F,SI1,61.4,58.0,6.49,6.48,3.98,4785
131227,0.61,Ideal,E,VS2,62.2,55.0,5.42,5.45,3.37,2083
7683,0.41,Premium,F,VS2,60.4,59.0,4.86,4.81,2.92,990
69445,0.41,Premium,D,SI2,62.6,58.0,4.76,4.77,2.98,773
137787,2.1,Premium,J,SI2,61.8,57.0,8.22,8.17,5.08,12342
183005,0.56,Ideal,E,VS1,62.3,56.0,5.27,5.31,3.29,1917
101873,1.53,Premium,G,SI1,61.1,61.0,7.45,7.32,4.49,8868
122046,1.4,Premium,F,SI2,62.0,58.0,7.25,7.19,4.46,8976
26202,1.06,Ideal,E,SI1,62.4,57.0,6.46,6.51,4.05,5729
100286,1.02,Premium,F,SI2,62.2,59.0,6.5,6.46,4.02,4940
162881,0.71,Ideal,G,VS2,61.4,56.0,5.73,5.77,3.53,2610
74069,1.7,Premium,F,VS2,61.4,58.0,7.6,7.57,4.65,17294
32250,0.61,Very Good,F,SI1,62.0,59.0,5.46,5.51,3.4,1961
43803,2.02,Premium,H,SI1,62.5,59.0,8.13,8.07,5.05,17784
6523,1.54,Ideal,H,SI2,61.7,58.0,7.32,7.39,4.54,7990
26926,0.29,Very Good,F,VVS2,61.3,57.0,4.26,4.3,2.62,631
19050,0.4,Ideal,F,VVS2,61.7,56.0,4.76,4.74,2.93,1116
92236,0.51,Good,G,VVS2,63.1,56.0,5.09,5.11,3.22,1806
130358,0.56,Ideal,E,VS2,61.8,56.0,5.29,5.34,3.28,1841
51189,0.35,Ideal,E,VS2,60.8,55.0,4.55,4.58,2.78,838
103449,1.06,Premium,D,VS2,61.1,59.0,6.58,6.62,4.02,7485
43205,1.27,Premium,H,SI1,60.0,58.0,7.04,7.01,4.21,5832
136927,1.01,Ideal,G,VS1,62.7,56.0,6.39,6.42,4.02,6098
169572,0.41,Ideal,E,VS2,61.6,56.0,4.78,4.8,2.95,847
43395,1.51,Ideal,I,SI1,62.3,54.0,7.37,7.34,4.58,8574
47302,0.53,Very Good,D,SI1,63.1,58.0,5.15,5.17,3.25,1631
48932,0.3,Ideal,G,IF,62.2,54.0,4.33,4.35,2.7,891
89526,0.9,Premium,D,SI2,61.0,60.0,6.2,6.23,3.8,3926
180874,0.31,Very Good,I,VS1,63.0,56.0,4.29,4.33,2.71,489
130188,0.71,Ideal,D,SI2,60.8,57.0,5.77,5.82,3.52,2715
156044,1.09,Premium,G,VS2,58.9,58.0,6.74,6.68,3.96,5902
86244,1.27,Premium,H,VS2,62.1,56.0,6.95,6.87,4.3,7534
102851,1.2,Ideal,E,VS2,62.0,56.0,6.78,6.83,4.22,10556
176034,0.7,Ideal,F,VS2,62.9,56.0,5.66,5.68,3.56,2720
96096,0.4,Very Good,G,SI1,63.1,58.0,4.69,4.72,2.97,660
154494,0.36,Ideal,E,VS2,62.0,55.0,4.61,4.58,2.85,933
